name,lon_lat,coor_type,category
ضليع عرنين,"[[41.914387, 22.692947]]",POINT,جبال
ضليع فليخ,"[[41.054535, 22.779808]]",POINT,جبال
ضليعات الحميمه,"[[40.897508, 20.722489]]",POINT,جبال
ضليعات ام فرقين,"[[41.474419, 22.072735]]",POINT,جبال
ضليعات ضرابين,"[[41.544456, 22.310314]]",POINT,جبال
ضليعات ضعان,"[[41.665907, 22.05147]]",POINT,جبال
ضليعات عويشة,"[[41.87645, 23.506622]]",POINT,جبال
ضليعات مشيريفاء,"[[40.863476, 22.710114]]",POINT,جبال
صخرة القحيطية,"[[40.915275, 20.87029]]",POINT,جبال
صخرة القضيبة,"[[40.860171, 20.668502]]",POINT,جبال
صخرة اللهام,"[[40.885685, 20.657172]]",POINT,جبال
صخره النحل,"[[40.848885, 20.669725]]",POINT,جبال
صخور العبلة,"[[40.86148, 20.682857]]",POINT,جبال
حزم الصريم,"[[40.602572, 22.074108]]",POINT,جبال
حزم القف,"[[41.662259, 21.432717]]",POINT,جبال
حزم خرص,"[[41.832225, 22.206438]]",POINT,جبال
حزم شباط,"[[43.243024, 21.08079]]",POINT,جبال
حزم عرفا,"[[43.312461, 21.346629]]",POINT,جبال
حزم عليان,"[[43.320229, 21.216574]]",POINT,جبال
جبال ابا العقب,"[[42.530608, 21.725399]]",POINT,جبال
جبال ابو حرابيش,"[[39.58786, 23.009663]]",POINT,جبال
جبال ابو عظام,"[[39.576015, 21.41922]]",POINT,جبال
جبال الاشهب,"[[42.102871, 21.087055]]",POINT,جبال
جبال الامشاط,"[[40.486336, 21.187456]]",POINT,جبال
جبال الانكيرة,"[[42.573202, 20.720901]]",POINT,جبال
جبال البريصوات,"[[41.216068, 22.461205]]",POINT,جبال
جبال الثعلبة,"[[39.573591, 21.215158]]",POINT,جبال
جبال الجاب,"[[38.962669, 23.401051]]",POINT,جبال
جبال الجدبان,"[[38.980007, 23.219089]]",POINT,جبال
جبال الجمايد,"[[39.880028, 22.563343]]",POINT,جبال
جبال الحرش,"[[40.523071, 22.420864]]",POINT,جبال
جبال الحرشاء,"[[40.47226, 22.468586]]",POINT,جبال
جبال الحمر,"[[38.93589, 23.355217]]",POINT,جبال
جبال الحمر,"[[40.592079, 22.449532]]",POINT,جبال
جبال الحمران,"[[39.713001, 21.08036]]",POINT,جبال
جبال الحمران,"[[39.74508, 21.107655]]",POINT,جبال
جبال الحيال,"[[40.018902, 22.622738]]",POINT,جبال
جبال الخشبين,"[[39.935131, 21.379051]]",POINT,جبال
جبال الدشوع,"[[42.217069, 21.46471]]",POINT,جبال
جبال الدومة الحمراء,"[[39.731541, 21.3727]]",POINT,جبال
جبال الربوض,"[[41.368053, 21.966455]]",POINT,جبال
جبال الزهر,"[[40.019932, 22.355976]]",POINT,جبال
جبال السردة,"[[39.653263, 22.908726]]",POINT,جبال
جبال السود,"[[41.214008, 21.774559]]",POINT,جبال
جبال السور,"[[39.911957, 22.674065]]",POINT,جبال
جبال الشايل,"[[42.508271, 21.058838]]",POINT,جبال
جبال الشايل,"[[42.503271, 20.951335]]",POINT,جبال
جبال الشبكة,"[[40.047913, 21.290131]]",POINT,جبال
جبال الشعبة,"[[39.4648, 21.447008]]",POINT,جبال
جبال الشفاء,"[[39.928951, 21.502304]]",POINT,جبال
جبال الشهيلاء,"[[41.141052, 22.575359]]",POINT,جبال
جبال الصقاريات,"[[41.362667, 22.703247]]",POINT,جبال
جبال الصمع,"[[40.202923, 22.34808]]",POINT,جبال
جبال الطوال,"[[40.346668, 22.563257]]",POINT,جبال
جبال الطوال,"[[39.241662, 21.994436]]",POINT,جبال
جبال العاقر,"[[42.516575, 21.853158]]",POINT,جبال
جبال العد,"[[39.4174, 21.271935]]",POINT,جبال
جبال العذرة,"[[42.364955, 21.495953]]",POINT,جبال
جبال العريش,"[[39.848785, 22.508755]]",POINT,جبال
جبال القرائن,"[[42.146108, 21.100187]]",POINT,جبال
جبال القشع,"[[39.680986, 21.154239]]",POINT,جبال
جبال القصر,"[[40.706749, 22.467899]]",POINT,جبال
جبال الكور,"[[42.230523, 20.614171]]",POINT,جبال
جبال الكوير,"[[42.438812, 20.511582]]",POINT,جبال
جبال اللحاط,"[[39.736347, 21.545734]]",POINT,جبال
جبال اللساسة,"[[41.801777, 23.610134]]",POINT,جبال
جبال المحاني,"[[40.410118, 22.521458]]",POINT,جبال
جبال الملص,"[[39.518724, 21.35828]]",POINT,جبال
جبال الناصرية,"[[39.69944, 21.430378]]",POINT,جبال
جبال النجدية,"[[40.278111, 22.195301]]",POINT,جبال
جبال الهال,"[[42.141173, 21.062078]]",POINT,جبال
جبال الهضب,"[[39.947147, 22.546177]]",POINT,جبال
جبال الهضبه,"[[40.277595, 21.147866]]",POINT,جبال
جبال الهضيب,"[[42.453747, 21.181769]]",POINT,جبال
جبال الهضيب,"[[42.446022, 21.261592]]",POINT,جبال
جبال الهيل,"[[41.339149, 22.912331]]",POINT,جبال
جبال ام الازاويل,"[[41.330051, 22.977047]]",POINT,جبال
جبال ام الخزم,"[[39.932899, 22.662048]]",POINT,جبال
جبال ام بريقة,"[[41.401634, 23.194542]]",POINT,جبال
جبال امشاط,"[[43.383787, 21.024055]]",POINT,جبال
جبال امهات الجلم,"[[41.367817, 22.985458]]",POINT,جبال
جبال امهات الملح,"[[41.388588, 23.122616]]",POINT,جبال
جبال امهات بريقة,"[[41.022778, 22.600079]]",POINT,جبال
جبال امهات بريم,"[[41.071358, 22.673721]]",POINT,جبال
جبال امهات ربيع,"[[39.779434, 22.632694]]",POINT,جبال
جبال حسن,"[[42.77014, 22.039733]]",POINT,جبال
جبال حضن,"[[41.380219, 21.837902]]",POINT,جبال
جبال حضن,"[[41.375456, 21.391668]]",POINT,جبال
جبال حضن,"[[41.404123, 21.573501]]",POINT,جبال
جبال حم المظهر,"[[39.60022, 22.22105]]",POINT,جبال
جبال حمة ماجد,"[[39.303589, 22.973442]]",POINT,جبال
جبال خثارق,"[[39.620991, 21.250477]]",POINT,جبال
جبال خريفات,"[[42.05251, 20.851514]]",POINT,جبال
جبال سفوة الشمالية,"[[42.282944, 23.133602]]",POINT,جبال
جبال سفوه,"[[42.30983, 22.955911]]",POINT,جبال
جبال سلي,"[[43.026881, 21.243439]]",POINT,جبال
جبال شعار,"[[40.871201, 20.870955]]",POINT,جبال
جبال شعر,"[[40.817471, 22.66119]]",POINT,جبال
جبال ضبية,"[[39.828529, 23.044682]]",POINT,جبال
جبال ظلم,"[[42.21694, 22.825384]]",POINT,جبال
جبال غلة,"[[42.416303, 21.74484]]",POINT,جبال
جبال فخذاء,"[[39.165101, 22.867334]]",POINT,جبال
جبال قماري,"[[39.333973, 22.859287]]",POINT,جبال
جبال قنة,"[[41.123178, 21.038303]]",POINT,جبال
جبال قنة,"[[41.123199, 21.038303]]",POINT,جبال
جبال كور المجامعة,"[[42.800009, 21.124091]]",POINT,جبال
جبال كور المجامعة,"[[42.723963, 21.296761]]",POINT,جبال
جبال مضلله,"[[40.809467, 21.122653]]",POINT,جبال
جبال نعمان,"[[40.207193, 21.19915]]",POINT,جبال
جبال هدان,"[[41.019151, 22.903941]]",POINT,جبال
جبال وردات,"[[42.922575, 21.384952]]",POINT,جبال
جبال ورشه,"[[43.331065, 22.103741]]",POINT,جبال
جبل الأسعر,"[[40.771937, 19.98971]]",POINT,جبال
جبل االعاجر الشمالي,"[[40.325832, 22.071018]]",POINT,جبال
جبل ابا الحيات,"[[41.908035, 21.029205]]",POINT,جبال
جبل ابا السهبان,"[[41.941338, 21.006889]]",POINT,جبال
جبل ابا النغر,"[[39.63232, 22.250061]]",POINT,جبال
جبل ابراهيم,"[[41.139464, 20.429313]]",POINT,جبال
جبل ابو الحصانية,"[[41.092987, 22.576561]]",POINT,جبال
جبل ابو حجاب,"[[40.852468, 20.87883]]",POINT,جبال
جبل ابو حريص,"[[41.380863, 23.186302]]",POINT,جبال
جبل ابو حصاة,"[[39.26357, 21.968665]]",POINT,جبال
جبل ابو حليفة,"[[40.115032, 22.416573]]",POINT,جبال
جبل ابو ذبان,"[[42.115016, 21.191018]]",POINT,جبال
جبل ابو ذياب,"[[39.606914, 22.302589]]",POINT,جبال
جبل ابو ركب,"[[41.101055, 22.554588]]",POINT,جبال
جبل ابو زريبة,"[[41.398888, 23.062878]]",POINT,جبال
جبل ابو سمن,"[[40.419817, 21.326952]]",POINT,جبال
جبل ابو شداد,"[[39.542541, 20.961227]]",POINT,جبال
جبل ابو شعيرة,"[[39.339981, 23.08794]]",POINT,جبال
جبل ابو غشاء,"[[39.389763, 21.784859]]",POINT,جبال
جبل ابو فياح,"[[39.765358, 21.475868]]",POINT,جبال
جبل ابو قنزعة,"[[41.982687, 20.97245]]",POINT,جبال
جبل ابو كبير,"[[40.854077, 20.901897]]",POINT,جبال
جبل ابو معن,"[[40.121641, 21.653302]]",POINT,جبال
جبل ابو نبطة,"[[41.070156, 22.550812]]",POINT,جبال
جبل ابو نبعة,"[[41.072216, 22.611408]]",POINT,جبال
جبل ابو نضاح,"[[39.746475, 22.878685]]",POINT,جبال
جبل ابو نعجه,"[[39.446948, 21.547794]]",POINT,جبال
جبل ابو هماج,"[[39.330368, 21.844769]]",POINT,جبال
جبل ابوشداد,"[[42.399631, 21.40583]]",POINT,جبال
جبل احاميم,"[[40.676193, 21.212196]]",POINT,جبال
جبل ارفعة,"[[42.093494, 21.271162]]",POINT,جبال
جبل اسحق,"[[39.358005, 21.207047]]",POINT,جبال
جبل اشداء,"[[39.863205, 22.800407]]",POINT,جبال
جبل اعضب,"[[40.878518, 20.659575]]",POINT,جبال
جبل اغزل,"[[39.710598, 21.278286]]",POINT,جبال
جبل افرا,"[[41.973524, 20.876169]]",POINT,جبال
جبل افعى,"[[40.828457, 21.021137]]",POINT,جبال
جبل اكتاف,"[[39.875908, 20.794716]]",POINT,جبال
جبل الابرق,"[[39.689999, 20.849476]]",POINT,جبال
جبل الاجوف,"[[40.522299, 20.19433]]",POINT,جبال
جبل الاحدب,"[[39.947834, 21.399994]]",POINT,جبال
جبل الاحدب,"[[39.92466, 21.428661]]",POINT,جبال
جبل الاحيرش,"[[41.524029, 21.171169]]",POINT,جبال
جبل الاخل,"[[39.20969, 22.035828]]",POINT,جبال
جبل الاخيذع,"[[41.544628, 20.945349]]",POINT,جبال
جبل الاديم,"[[40.234036, 21.129198]]",POINT,جبال
جبل الاسماء,"[[39.892044, 21.633453]]",POINT,جبال
جبل الاسمر,"[[39.365387, 21.686153]]",POINT,جبال
جبل الاسنة,"[[40.060615, 21.5308]]",POINT,جبال
جبل الاسودين,"[[40.834959, 20.130365]]",POINT,جبال
جبل الاسياف,"[[42.409887, 21.935771]]",POINT,جبال
جبل الاسيفع,"[[38.995113, 23.322258]]",POINT,جبال
جبل الاشعر,"[[40.26751, 21.279166]]",POINT,جبال
جبل الاشفيان,"[[41.501777, 22.012374]]",POINT,جبال
جبل الاشهب,"[[39.322128, 22.935162]]",POINT,جبال
جبل الاشيهب,"[[41.357002, 23.151798]]",POINT,جبال
جبل الاصخر,"[[39.847755, 22.615185]]",POINT,جبال
جبل الاصورة,"[[42.256615, 21.465461]]",POINT,جبال
جبل الاضحى,"[[39.739437, 22.022438]]",POINT,جبال
جبل الاعس,"[[41.301363, 20.946486]]",POINT,جبال
جبل الاغراف,"[[40.603409, 21.04517]]",POINT,جبال
جبل الافيقم,"[[39.836769, 21.765804]]",POINT,جبال
جبل الاقربان,"[[39.719353, 21.984673]]",POINT,جبال
جبل الاكموم,"[[41.950264, 22.7841]]",POINT,جبال
جبل الاكيميم,"[[41.912155, 22.818947]]",POINT,جبال
جبل الاوقع,"[[39.812565, 22.968807]]",POINT,جبال
جبل البارود,"[[41.490641, 20.701203]]",POINT,جبال
جبل البتراء,"[[39.648972, 22.733803]]",POINT,جبال
جبل البرث,"[[40.938492, 21.641006]]",POINT,جبال
جبل البريقة,"[[39.352856, 21.79018]]",POINT,جبال
جبل البطيحة,"[[41.401634, 22.93396]]",POINT,جبال
جبل البطيحة,"[[41.402493, 22.951813]]",POINT,جبال
جبل البيضاء,"[[40.840967, 20.88398]]",POINT,جبال
جبل التغذوه,"[[42.871614, 21.281762]]",POINT,جبال
جبل التمرية,"[[39.319897, 21.898327]]",POINT,جبال
جبل التيس,"[[40.246396, 21.112504]]",POINT,جبال
جبل التيس,"[[41.122684, 20.682106]]",POINT,جبال
جبل التيس,"[[42.442009, 21.21902]]",POINT,جبال
جبل الثمرة,"[[41.219931, 20.57559]]",POINT,جبال
جبل الجايف,"[[40.864162, 20.837781]]",POINT,جبال
جبل الجبلة,"[[39.860287, 23.020821]]",POINT,جبال
جبل الجبيل,"[[39.031162, 23.223381]]",POINT,جبال
جبل الجديب,"[[39.443429, 22.133546]]",POINT,جبال
جبل الجذع,"[[39.564343, 21.325665]]",POINT,جبال
جبل الجلحاء,"[[41.527805, 21.210308]]",POINT,جبال
جبل الجماء,"[[42.848268, 21.147223]]",POINT,جبال
جبل الجمره,"[[40.872767, 20.836515]]",POINT,جبال
جبل الجمل,"[[40.257769, 21.27305]]",POINT,جبال
جبل الحباشي,"[[41.062453, 20.891898]]",POINT,جبال
جبل الحباشي,"[[42.15924, 21.155076]]",POINT,جبال
جبل الحجاجية,"[[40.597572, 22.300529]]",POINT,جبال
جبل الحرشاء,"[[40.788116, 22.628574]]",POINT,جبال
جبل الحشرز,"[[39.385986, 22.993526]]",POINT,جبال
جبل الحلاة,"[[40.669949, 21.375103]]",POINT,جبال
جبل الحلاة,"[[40.912249, 20.457594]]",POINT,جبال
جبل الحمر,"[[39.612408, 22.477684]]",POINT,جبال
جبل الحمراء,"[[39.935646, 21.47501]]",POINT,جبال
جبل الحمراء,"[[40.80687, 21.099629]]",POINT,جبال
جبل الخرم والثنية,"[[40.362911, 21.508312]]",POINT,جبال
جبل الخشب,"[[41.147575, 21.124992]]",POINT,جبال
جبل الخشناء,"[[40.839293, 20.946765]]",POINT,جبال
جبل الخل,"[[41.952152, 21.536636]]",POINT,جبال
جبل الخلاء,"[[41.466222, 21.349118]]",POINT,جبال
جبل الخيالة,"[[41.350565, 20.826623]]",POINT,جبال
جبل الدار قرية اثريه,"[[40.49861, 21.175675]]",POINT,جبال
جبل الدرج,"[[39.765186, 21.388149]]",POINT,جبال
جبل الدف,"[[39.32436, 22.707195]]",POINT,جبال
جبل الدهماء,"[[42.742267, 21.347744]]",POINT,جبال
جبل الذيبة,"[[42.274725, 21.627789]]",POINT,جبال
جبل الربدي,"[[39.897537, 22.093163]]",POINT,جبال
جبل الرحمة,"[[39.984012, 21.354804]]",POINT,جبال
جبل الرحية,"[[40.88738, 20.941164]]",POINT,جبال
جبل الرداة,"[[40.603409, 21.274166]]",POINT,جبال
جبل الرشادة,"[[40.577316, 22.515965]]",POINT,جبال
جبل الرقيبه,"[[39.523809, 21.182349]]",POINT,جبال
جبل الروضة,"[[40.517406, 21.694565]]",POINT,جبال
جبل الزوفر,"[[42.075148, 20.793707]]",POINT,جبال
جبل الزويبنات,"[[39.704075, 21.479473]]",POINT,جبال
جبل السرب,"[[41.077752, 20.626938]]",POINT,جبال
جبل السرحي,"[[41.282158, 22.792511]]",POINT,جبال
جبل السطيحة,"[[39.260674, 23.109226]]",POINT,جبال
جبل السلع,"[[41.014195, 21.034527]]",POINT,جبال
جبل السليل,"[[40.851202, 20.881855]]",POINT,جبال
جبل السوق,"[[41.05859, 20.23407]]",POINT,جبال
جبل السيسد,"[[41.374512, 22.004929]]",POINT,جبال
جبل الشبيعان,"[[39.780808, 22.398891]]",POINT,جبال
جبل الشخنوب,"[[41.016254, 22.581024]]",POINT,جبال
جبل الشقؤاء,"[[41.325738, 23.481259]]",POINT,جبال
جبل الشقراء,"[[43.404536, 20.979016]]",POINT,جبال
جبل الشهباء,"[[39.401779, 22.474594]]",POINT,جبال
جبل الشهيباء,"[[41.272888, 22.562313]]",POINT,جبال
جبل الشهيلاء,"[[42.985339, 22.698398]]",POINT,جبال
جبل الصالح,"[[40.589633, 21.466877]]",POINT,جبال
جبل الصباخي,"[[40.891585, 20.71631]]",POINT,جبال
جبل الصخرة,"[[40.88047, 21.16396]]",POINT,جبال
جبل الصفران,"[[39.667339, 22.351685]]",POINT,جبال
جبل الضلع,"[[39.895306, 20.891705]]",POINT,جبال
جبل الضيق,"[[40.955229, 20.917625]]",POINT,جبال
جبل الضيمران,"[[39.506471, 21.511981]]",POINT,جبال
جبل الطارفي,"[[39.937363, 21.438789]]",POINT,جبال
جبل الطراة,"[[40.219059, 22.225685]]",POINT,جبال
جبل الطنط,"[[42.290368, 20.407083]]",POINT,جبال
جبل الطويل,"[[40.457776, 21.102784]]",POINT,جبال
جبل العاصد,"[[40.147133, 22.504807]]",POINT,جبال
جبل العاقر,"[[39.556789, 22.38739]]",POINT,جبال
جبل العتمور,"[[40.863476, 20.71337]]",POINT,جبال
جبل العدفه,"[[40.277939, 21.097677]]",POINT,جبال
جبل العرفاء,"[[40.502987, 21.006889]]",POINT,جبال
جبل العصيدة,"[[41.068032, 20.627668]]",POINT,جبال
جبل العقفاء,"[[39.916248, 21.547279]]",POINT,جبال
جبل العلية,"[[40.424194, 22.108612]]",POINT,جبال
جبل العمار ابو درعه,"[[41.148369, 21.180589]]",POINT,جبال
جبل العمار الاسود,"[[41.158047, 21.21563]]",POINT,جبال
جبل العمرة,"[[39.810677, 21.47501]]",POINT,جبال
جبل الغدير,"[[39.209261, 22.750432]]",POINT,جبال
جبل الغراب,"[[40.866222, 21.286354]]",POINT,جبال
جبل الغراب,"[[40.881672, 21.058216]]",POINT,جبال
جبل الغرايب,"[[39.722872, 21.122782]]",POINT,جبال
جبل الغربان,"[[40.982308, 21.264102]]",POINT,جبال
جبل الغصغص,"[[41.230488, 21.061306]]",POINT,جبال
جبل الغمري,"[[39.38324, 22.716637]]",POINT,جبال
جبل الفراة,"[[39.75626, 22.425842]]",POINT,جبال
جبل الفرة,"[[42.108901, 20.90503]]",POINT,جبال
جبل الفرس,"[[39.957962, 22.460175]]",POINT,جبال
جبل الفضة,"[[39.774971, 22.840576]]",POINT,جبال
جبل الفقرة,"[[40.799789, 21.208591]]",POINT,جبال
جبل الفية,"[[39.978068, 21.493399]]",POINT,جبال
جبل القحم,"[[39.668884, 22.470646]]",POINT,جبال
جبل القرن,"[[41.285591, 22.625999]]",POINT,جبال
