name,lon_lat,coor_type
سر ابو نعمي,"[[43.709214, 19.572058]]",POINT
سر بعل,"[[43.663659, 19.978058]]",POINT
سر بغل,"[[43.590059, 19.645293]]",POINT
سقائف بن شبلان,"[[42.107227, 19.089174]]",POINT
سليه,"[[42.04987, 18.749435]]",POINT
سمراء آل عاصم,"[[42.114716, 18.415489]]",POINT
سنبلة,"[[43.471956, 18.890991]]",POINT
سوق الاثنين,"[[42.058067, 18.913264]]",POINT
سوق العجمه,"[[41.877136, 19.012034]]",POINT
شجن,"[[41.65138, 19.188888]]",POINT
شرمه,"[[42.244899, 18.886721]]",POINT
شطان كفاء,"[[42.033176, 19.300683]]",POINT
شعبة الغباريه,"[[41.916318, 19.532704]]",POINT
شعف ال شفلوت,"[[42.175291, 19.060829]]",POINT
شعف ال عينين,"[[42.230887, 18.791707]]",POINT
شعف الوليد,"[[42.104974, 19.158311]]",POINT
شغف آل سودة,"[[42.117119, 19.002228]]",POINT
شفا المرار,"[[42.300475, 18.205011]]",POINT
شفاء الرصد,"[[42.098236, 19.005189]]",POINT
شقة الحفية,"[[43.975418, 20.58059]]",POINT
شقران الشقيب,"[[43.672736, 20.91917]]",POINT
شلال القمع,"[[42.257474, 18.155594]]",POINT
شلال ضحية,"[[42.26728, 18.161645]]",POINT
صحن تمنية,"[[42.793701, 18.031933]]",POINT
صحن رافة,"[[41.99805, 20.527804]]",POINT
صخرة رعله,"[[42.095017, 19.016283]]",POINT
صخور المشمرخ,"[[42.088451, 19.008837]]",POINT
صفا الاديم,"[[41.977687, 19.157453]]",POINT
صفا الساده,"[[42.082894, 19.019308]]",POINT
صفا الشيوخ,"[[43.194723, 19.47582]]",POINT
صفا بلحارث,"[[41.976314, 19.157581]]",POINT
صفاة الشرثاء,"[[42.061243, 19.302893]]",POINT
صفاح الشط,"[[42.048605, 19.301949]]",POINT
صمد هرجاب,"[[42.861979, 19.544721]]",POINT
صومعة الجمع,"[[42.118964, 19.375505]]",POINT
ضليع الحفاة,"[[43.107648, 17.973547]]",POINT
ضليعة الحمراء,"[[42.100232, 19.008279]]",POINT
طبب,"[[42.37504, 18.373067]]",POINT
طوف قليل,"[[42.038691, 19.300361]]",POINT
ظهر,"[[42.36414, 20.148389]]",POINT
ظهر الصاب,"[[41.985476, 19.299331]]",POINT
عبل الجباوة,"[[43.687756, 20.576513]]",POINT
عبل بني هيوج,"[[42.220459, 20.222504]]",POINT
عد المريصيص,"[[42.233892, 20.36597]]",POINT
عد عقدان,"[[43.097198, 18.35912]]",POINT
عرف,"[[41.580548, 19.123614]]",POINT
عظوظة,"[[42.014487, 18.856273]]",POINT
عودان,"[[42.271399, 18.159113]]",POINT
غر الاصرة,"[[43.376663, 20.129914]]",POINT
غر الحمدة,"[[43.896153, 19.969089]]",POINT
غضاريق,"[[42.004788, 18.86359]]",POINT
غيران البب,"[[43.196118, 19.460006]]",POINT
قلعة غران,"[[42.12832, 18.980663]]",POINT
قمع الحامضه,"[[42.121389, 18.659034]]",POINT
قوب,"[[41.53332, 19.061108]]",POINT
كميت,"[[42.006955, 18.847153]]",POINT
