name,lon_lat,coor_type
جبل الوقعين,"[[42.971478, 25.884304]]",POINT
جبل الوليغات,"[[42.818699, 26.39946]]",POINT
جبل ام السباع,"[[42.964096, 24.649544]]",POINT
جبل ام العراد,"[[42.744713, 26.423492]]",POINT
جبل ام بريقيع,"[[43.01199, 25.761051]]",POINT
جبل ام رؤوس,"[[42.619743, 24.83614]]",POINT
جبل ام رس,"[[43.368015, 25.097408]]",POINT
جبل ام رقبة,"[[42.739906, 26.346245]]",POINT
جبل ام رقبة,"[[42.816124, 25.388203]]",POINT
جبل ام رقيبة,"[[43.480797, 25.424595]]",POINT
جبل ام سنون,"[[43.150349, 26.505032]]",POINT
جبل ام سنون,"[[43.149748, 26.505311]]",POINT
جبل ام سنون,"[[43.357544, 25.349236]]",POINT
جبل ام صفيح,"[[42.786427, 25.266495]]",POINT
جبل ام صقور,"[[43.382435, 25.369663]]",POINT
جبل ام صور,"[[43.430607, 25.230811]]",POINT
جبل ام عنيقير,"[[42.835522, 24.862168]]",POINT
جبل ام نسور,"[[42.802906, 26.219387]]",POINT
جبل امرة,"[[43.362865, 25.393009]]",POINT
جبل اير,"[[42.435014, 26.138427]]",POINT
جبل بدن,"[[42.506962, 25.606728]]",POINT
جبل جضالا,"[[43.314114, 25.133286]]",POINT
جبل حسن,"[[43.467751, 26.787758]]",POINT
جبل حمراء غنام,"[[43.300552, 25.177059]]",POINT
جبل حميرة,"[[42.834663, 24.586887]]",POINT
جبل خثارق,"[[42.498035, 25.374985]]",POINT
جبل خزاز,"[[43.563194, 25.405712]]",POINT
جبل خصلة,"[[42.865562, 26.300583]]",POINT
جبل خل الطير,"[[42.642574, 25.477123]]",POINT
جبل خنيفسات,"[[42.726345, 26.377316]]",POINT
جبل دخينة,"[[43.600273, 25.326405]]",POINT
جبل دراع,"[[42.687035, 24.727821]]",POINT
جبل درعان,"[[42.290604, 26.008608]]",POINT
جبل درعان,"[[43.549118, 25.371723]]",POINT
جبل ديم,"[[41.813106, 25.719166]]",POINT
جبل ديم الاسمر,"[[41.836109, 25.79504]]",POINT
جبل رحية,"[[42.981541, 26.279576]]",POINT
جبل رحية,"[[42.98152, 26.279597]]",POINT
جبل رويعان,"[[44.380345, 27.44241]]",POINT
جبل رويه,"[[44.432402, 27.445221]]",POINT
جبل ساق الجواء,"[[43.310165, 26.270027]]",POINT
جبل سمراء ضميم,"[[43.364432, 25.07683]]",POINT
جبل سمراء وقط,"[[42.898006, 26.095963]]",POINT
جبل سناف اللحم,"[[41.712255, 25.801864]]",POINT
جبل سواج,"[[43.262272, 25.187981]]",POINT
جبل سويقة,"[[43.289051, 26.307406]]",POINT
جبل صمعور,"[[42.876463, 24.843221]]",POINT
جبل ضبع,"[[42.44173, 24.734173]]",POINT
جبل ضبيعين,"[[42.432117, 24.767818]]",POINT
جبل طمية,"[[41.997986, 25.601406]]",POINT
جبل عبلان,"[[42.118492, 24.930725]]",POINT
جبل عسعس,"[[42.949677, 24.592381]]",POINT
جبل عطرة,"[[41.935673, 25.596428]]",POINT
جبل عقب,"[[42.659397, 26.308651]]",POINT
جبل عكاش,"[[42.095683, 25.541496]]",POINT
جبل عمودان,"[[42.897835, 25.400562]]",POINT
جبل عنز,"[[43.065012, 26.868074]]",POINT
جبل عنز,"[[43.377972, 26.416991]]",POINT
جبل عنز,"[[43.377972, 26.416969]]",POINT
جبل عنيزة,"[[43.047802, 26.861937]]",POINT
جبل عنيزة,"[[43.375762, 26.468446]]",POINT
جبل عنيزة,"[[43.37574, 26.468468]]",POINT
جبل عهين,"[[43.601003, 26.471257]]",POINT
جبل عيدان,"[[42.731667, 24.81863]]",POINT
جبل عيدة,"[[42.477093, 25.510254]]",POINT
جبل غراب,"[[43.66338, 25.317693]]",POINT
جبل غرور,"[[43.014221, 25.733757]]",POINT
جبل غنيم,"[[42.780418, 26.21973]]",POINT
جبل فردة,"[[42.538376, 26.305733]]",POINT
جبل فردة,"[[43.338318, 25.416698]]",POINT
جبل فرقين,"[[43.412991, 25.184612]]",POINT
جبل فياضة,"[[43.250427, 25.128822]]",POINT
جبل قاعان,"[[42.160892, 24.877682]]",POINT
جبل قهيبان,"[[43.341923, 25.119209]]",POINT
جبل كتيفة,"[[42.951221, 25.102558]]",POINT
جبل كير,"[[43.447323, 25.536518]]",POINT
جبل لعيبيبة,"[[43.353596, 25.138435]]",POINT
جبل محرق,"[[42.673473, 25.031469]]",POINT
جبل مصودع,"[[42.29408, 26.324937]]",POINT
جبل مصودعة,"[[42.321396, 26.362896]]",POINT
جبل مصودعة,"[[42.638454, 24.659328]]",POINT
جبل ميدان,"[[42.925987, 25.115776]]",POINT
جبل نجيخ الشمالي,"[[42.625043, 25.014389]]",POINT
جبل هيفاء,"[[42.390747, 26.353626]]",POINT
جبل وسط,"[[42.863331, 24.610405]]",POINT
جبل وعلة,"[[42.788486, 26.264706]]",POINT
سمراء الخريشاء,"[[42.8422218, 25.6012731]]",POINT
