name,lon_lat,coor_type
جبل غار الشيوخ,"[[49.5504, 25.399532]]",POINT
جبل غريميل,"[[49.536924, 25.794954]]",POINT
جبل فرائد مطعم,"[[48.269634, 26.840973]]",POINT
جبل فراس,"[[48.373168, 27.06085]]",POINT
جبل فرحة,"[[48.852768, 26.076221]]",POINT
جبل فزران,"[[49.269111, 26.283181]]",POINT
جبل فواق,"[[47.664657, 27.68604]]",POINT
جبل قهسنيات,"[[48.526847, 28.004708]]",POINT
جبل لقيبح,"[[48.084025, 26.900818]]",POINT
جبل مثلوث,"[[47.940989, 26.992421]]",POINT
جبل مرقب العبد,"[[49.507248, 25.081315]]",POINT
جبل مرقب العبد,"[[49.50727, 25.081315]]",POINT
جبل مسعبه,"[[48.503995, 27.635636]]",POINT
جبل مشاف,"[[48.871629, 25.796971]]",POINT
جبل مشيهيب,"[[48.838863, 25.913186]]",POINT
جبل مطعم,"[[48.285942, 26.878738]]",POINT
جبل مطلول,"[[48.857467, 25.954814]]",POINT
جبل مطيرحه,"[[48.524401, 25.970564]]",POINT
جبل معقلا,"[[47.317257, 26.432762]]",POINT
جبل معن,"[[48.368812, 27.065034]]",POINT
جبل معيوب,"[[51.376791, 24.508395]]",POINT
جبل مقينمة,"[[48.559248, 25.937541]]",POINT
جبل منيصفه,"[[48.46683, 27.214916]]",POINT
جبل هيتين,"[[48.288603, 26.981306]]",POINT
